,n_vulns,vulns,cvss
./shodan-output/WWW.AP.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/WWW.APPLEVALLEYUT.GOV.json,0,set(),0.0
./shodan-output/WWW.APPLICATIONMANAGER.GOV.json,0,set(),0.0
./shodan-output/WWW.APPOMATTOXCOUNTYVA.GOV.json,0,set(),0.0
./shodan-output/WWW.APPRENTICESHIP.GOV.json,0,set(),0.0
./shodan-output/WWW.APPRENTICESHIPS.GOV.json,0,set(),0.0
./shodan-output/WWW.AQMD.GOV.json,0,set(),0.0
./shodan-output/WWW.AR.GOV.json,0,set(),0.0
./shodan-output/WWW.ARANSASCOUNTYTX.GOV.json,0,set(),0.0
./shodan-output/WWW.ARANSASPASSTX.GOV.json,0,set(),0.0
./shodan-output/WWW.ARC.GOV.json,0,set(),0.0
./shodan-output/WWW.ARCADIACA.GOV.json,0,set(),0.0
./shodan-output/WWW.ARCHDALE-NC.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/WWW.ARCHERLODGENC.GOV.json,0,set(),0.0
./shodan-output/WWW.ARCHIVES.GOV.json,30,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2018-14884', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2019-9022', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-5712', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2018-5711', 'CVE-2019-9020', 'CVE-2018-10546', 'CVE-2018-7584', 'CVE-2019-9637', 'CVE-2018-14883', 'CVE-2019-9024', 'CVE-2017-9120', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2019-9675', 'CVE-2018-14851', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",172.29999999999998
./shodan-output/WWW.ARCOURTS.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/WWW.ARCTIC.GOV.json,0,set(),0.0
./shodan-output/WWW.ARDOT.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.ARIZONA.GOV.json,0,set(),0.0
./shodan-output/WWW.ARIZONAJOBCONNECTION.GOV.json,0,set(),0.0
./shodan-output/WWW.ARKANSAS.GOV.json,0,set(),0.0
./shodan-output/WWW.ARKANSASAG.GOV.json,2,"{'CVE-2017-15906', 'CVE-2018-15919'}",10.0
./shodan-output/WWW.ARKANSASCITYKS.GOV.json,0,set(),0.0
./shodan-output/WWW.ARKLEGAUDIT.GOV.json,0,set(),0.0
./shodan-output/WWW.ARLINGTONMA.GOV.json,0,set(),0.0
./shodan-output/WWW.ARLINGTONTX.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.ARLINGTONWA.GOV.json,0,set(),0.0
./shodan-output/WWW.ARM.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/WWW.ARS-GRIN.GOV.json,0,set(),0.0
./shodan-output/WWW.ARTESIANM.GOV.json,0,set(),0.0
./shodan-output/WWW.ARTS.GOV.json,0,set(),0.0
./shodan-output/WWW.ASAP.GOV.json,0,set(),0.0
./shodan-output/WWW.ASHBURNHAM-MA.GOV.json,0,set(),0.0
./shodan-output/WWW.ASHEBORONC.GOV.json,0,set(),0.0
./shodan-output/WWW.ASHEVILLENC.GOV.json,0,set(),0.0
./shodan-output/WWW.ASHGROVEMO.GOV.json,0,set(),0.0
./shodan-output/WWW.ASHLANDKY.GOV.json,0,set(),0.0
./shodan-output/WWW.ASIANPACIFICHERITAGE.GOV.json,0,set(),0.0
./shodan-output/WWW.ASKKAREN.GOV.json,0,set(),0.0
./shodan-output/WWW.ATF.GOV.json,0,set(),0.0
./shodan-output/WWW.ATLANTAGA.GOV.json,0,set(),0.0
./shodan-output/WWW.ATLASALABAMA.GOV.json,0,set(),0.0
./shodan-output/WWW.ATTORNEYGENERAL.GOV.json,0,set(),0.0
./shodan-output/WWW.ATVSAFETY.GOV.json,0,set(),0.0
./shodan-output/WWW.AUBREYTX.GOV.json,0,set(),0.0
./shodan-output/WWW.AUBURNNY.GOV.json,0,set(),0.0
./shodan-output/WWW.AUBURNWA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.AUGUSTACOUNTY-VA.GOV.json,0,set(),0.0
./shodan-output/WWW.AUGUSTACOUNTYVA.GOV.json,0,set(),0.0
./shodan-output/WWW.AUGUSTAGA.GOV.json,0,set(),0.0
./shodan-output/WWW.AUGUSTAMAINE.GOV.json,0,set(),0.0
./shodan-output/WWW.AURORATEXAS.GOV.json,0,set(),0.0
./shodan-output/WWW.AUSTIN.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/WWW.AUSTINTEXAS.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/WWW.AUSTINTX.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/WWW.AVERYCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.AVIATIONWEATHER.GOV.json,0,set(),0.0
./shodan-output/WWW.AVONCT.GOV.json,0,set(),0.0
./shodan-output/WWW.AVONDALEAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.AVSS-ND.GOV.json,25,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-5712', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2018-5711', 'CVE-2019-9020', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",142.7
./shodan-output/WWW.AYUDACONMIBANCO.GOV.json,0,set(),0.0
./shodan-output/WWW.AZ-ACOIHC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZ.GOV.json,0,set(),0.0
./shodan-output/WWW.AZ911.GOV.json,0,set(),0.0
./shodan-output/WWW.AZABRC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZACCOUNTANCY.GOV.json,0,set(),0.0
./shodan-output/WWW.AZACTIC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZAHCCCS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZASRS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZAUDITOR.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBN.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBNP.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.AZBOC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBOEC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBORDERTRASH.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBOTA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBOXINGANDMMA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBROADBAND.GOV.json,0,set(),0.0
./shodan-output/WWW.AZBTR.GOV.json,0,set(),0.0
./shodan-output/WWW.AZCANCERCONTROL.GOV.json,0,set(),0.0
./shodan-output/WWW.AZCJC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZCLEANELECTIONS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZCOOP.GOV.json,0,set(),0.0
./shodan-output/WWW.AZCORRECTIONS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZCOURTDOCS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZCVD.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDCS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDDPC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDEMA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDEQ.GOV.json,29,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2019-6339', 'CVE-2014-0231', 'CVE-2019-6341', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2018-7602', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2018-7600', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2019-6338', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",153.9
./shodan-output/WWW.AZDES.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDFI.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDIABETES.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDJC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDO.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDOA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDOHS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDOR.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDOSH.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDPS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDPSAPPS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZDVS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZED.GOV.json,0,set(),0.0
./shodan-output/WWW.AZENVIROKIDS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZEPIP.GOV.json,0,set(),0.0
./shodan-output/WWW.AZFTF.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.AZGAMING.GOV.json,0,set(),0.0
./shodan-output/WWW.AZGFD.GOV.json,0,set(),0.0
./shodan-output/WWW.AZGOHS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZGOVERNOR.GOV.json,0,set(),0.0
./shodan-output/WWW.AZHEALTH.GOV.json,0,set(),0.0
./shodan-output/WWW.AZHOUSING.GOV.json,0,set(),0.0
./shodan-output/WWW.AZHS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZICA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZINSURANCE.GOV.json,0,set(),0.0
./shodan-output/WWW.AZINVESTOR.GOV.json,0,set(),0.0
./shodan-output/WWW.AZJOBCONNECTION.GOV.json,0,set(),0.0
./shodan-output/WWW.AZKIDSNEEDU.GOV.json,0,set(),0.0
./shodan-output/WWW.AZLAND.GOV.json,0,set(),0.0
./shodan-output/WWW.AZLIBRARY.GOV.json,0,set(),0.0
./shodan-output/WWW.AZLINKS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZLIQUOR.GOV.json,0,set(),0.0
./shodan-output/WWW.AZMAG.GOV.json,0,set(),0.0
./shodan-output/WWW.AZMINORITYHEALTH.GOV.json,0,set(),0.0
./shodan-output/WWW.AZMYFAMILYBENEFITS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZND.GOV.json,0,set(),0.0
./shodan-output/WWW.AZOSPB.GOV.json,0,set(),0.0
./shodan-output/WWW.AZOT.GOV.json,0,set(),0.0
./shodan-output/WWW.AZPH.GOV.json,0,set(),0.0
./shodan-output/WWW.AZPHARMACY.GOV.json,0,set(),0.0
./shodan-output/WWW.AZPOST.GOV.json,0,set(),0.0
./shodan-output/WWW.AZPPSE.GOV.json,0,set(),0.0
./shodan-output/WWW.AZRACING.GOV.json,0,set(),0.0
./shodan-output/WWW.AZRE.GOV.json,0,set(),0.0
./shodan-output/WWW.AZRECYCLES.GOV.json,0,set(),0.0
./shodan-output/WWW.AZROC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZRRA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZRUCO.GOV.json,0,set(),0.0
./shodan-output/WWW.AZSFB.GOV.json,0,set(),0.0
./shodan-output/WWW.AZSHARE.GOV.json,0,set(),0.0
./shodan-output/WWW.AZSOS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZSTATEJOBS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZSTATS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZSURPLUS.GOV.json,0,set(),0.0
./shodan-output/WWW.AZTAXES.GOV.json,0,set(),0.0
./shodan-output/WWW.AZTECNM.GOV.json,0,set(),0.0
./shodan-output/WWW.AZTREASURER.GOV.json,0,set(),0.0
./shodan-output/WWW.AZTREASURY.GOV.json,0,set(),0.0
./shodan-output/WWW.AZUI.GOV.json,0,set(),0.0
./shodan-output/WWW.AZUITAX.GOV.json,0,set(),0.0
./shodan-output/WWW.AZUNCLAIMED.GOV.json,0,set(),0.0
./shodan-output/WWW.AZWATER.GOV.json,0,set(),0.0
./shodan-output/WWW.AZWATERBANK.GOV.json,0,set(),0.0
./shodan-output/WWW.AZWIC.GOV.json,0,set(),0.0
./shodan-output/WWW.AZWIFA.GOV.json,0,set(),0.0
./shodan-output/WWW.AZWPF.GOV.json,0,set(),0.0
./shodan-output/WWW.B4WV.GOV.json,0,set(),0.0
./shodan-output/WWW.BAAQMD.GOV.json,0,set(),0.0
./shodan-output/WWW.BADRIVER-NSN.GOV.json,41,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2018-19935', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2011-5000', 'CVE-2019-6977', 'CVE-2011-4327', 'CVE-2018-10549', 'CVE-2017-11142', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2010-4478', 'CVE-2017-15906', 'CVE-2018-10546', 'CVE-2017-11143', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2014-1692', 'CVE-2017-11628', 'CVE-2018-19518', 'CVE-2017-11144', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2017-12933', 'CVE-2016-10708', 'CVE-2018-19520', 'CVE-2016-0777', 'CVE-2010-4755', 'CVE-2017-7890', 'CVE-2010-5107', 'CVE-2019-9023', 'CVE-2018-15132', 'CVE-2017-11145', 'CVE-2012-0814'}",227.60000000000002
./shodan-output/WWW.BAKERSFIELD-CA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.BALDWINCOUNTYAL.GOV.json,0,set(),0.0
./shodan-output/WWW.BALHARBOURFL.GOV.json,0,set(),0.0
./shodan-output/WWW.BALTIMORECITY.GOV.json,0,set(),0.0
./shodan-output/WWW.BALTIMORECOUNTYMD.GOV.json,0,set(),0.0
./shodan-output/WWW.BAMBERGCOUNTYSC.GOV.json,0,set(),0.0
./shodan-output/WWW.BANGORMAINE.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.BANKCUSTOMER.GOV.json,0,set(),0.0
./shodan-output/WWW.BANKCUSTOMERASSISTANCE.GOV.json,0,set(),0.0
./shodan-output/WWW.BANKHELP.GOV.json,0,set(),0.0
./shodan-output/WWW.BANKRUPTCY.GOV.json,0,set(),0.0
./shodan-output/WWW.BARDSTOWNKY.GOV.json,36,"{'CVE-2011-3368', 'CVE-2005-1344', 'CVE-2009-1890', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2010-0425', 'CVE-2007-6750', 'CVE-2011-3348', 'CVE-2004-0942', 'CVE-2007-6388', 'CVE-2008-0455', 'CVE-2005-3352', 'CVE-2011-3607', 'CVE-2005-2088', 'CVE-2006-3747', 'CVE-2005-3357', 'CVE-2016-8612', 'CVE-2008-2168', 'CVE-2005-2728', 'CVE-2007-5000', 'CVE-2009-2699', 'CVE-2007-4465', 'CVE-2011-3192', 'CVE-2006-4154', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2005-2700', 'CVE-2011-4317', 'CVE-2011-0419', 'CVE-2009-1891', 'CVE-2004-0885', 'CVE-2011-3639', 'CVE-2007-6203', 'CVE-2011-4415', 'CVE-2012-0031', 'CVE-2008-2384'}",198.8
./shodan-output/WWW.BARHARBORMAINE.GOV.json,0,set(),0.0
./shodan-output/WWW.BARONA-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.BARRINGTON-IL.GOV.json,0,set(),0.0
./shodan-output/WWW.BARRINGTONHILLS-IL.GOV.json,2,"{'CVE-2017-15906', 'CVE-2018-15919'}",10.0
./shodan-output/WWW.BART.GOV.json,0,set(),0.0
./shodan-output/WWW.BASSLAKEWI.GOV.json,0,set(),0.0
./shodan-output/WWW.BATTLECREEKMI.GOV.json,0,set(),0.0
./shodan-output/WWW.BAXTERMN.GOV.json,27,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2013-6420', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2017-15906', 'CVE-2018-10546', 'CVE-2018-15919', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2018-15473', 'CVE-2019-9024', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",153.1
./shodan-output/WWW.BAYAREAMETRO.GOV.json,0,set(),0.0
./shodan-output/WWW.BAYCOUNTY-MI.GOV.json,0,set(),0.0
./shodan-output/WWW.BAYCOUNTY911-MI.GOV.json,0,set(),0.0
./shodan-output/WWW.BAYCOUNTYFL.GOV.json,0,set(),0.0
./shodan-output/WWW.BAYSIDE-WI.GOV.json,0,set(),0.0
./shodan-output/WWW.BAYSIDEWI.GOV.json,0,set(),0.0
./shodan-output/WWW.BAYSTLOUIS-MS.GOV.json,0,set(),0.0
./shodan-output/WWW.BBG.GOV.json,0,set(),0.0
./shodan-output/WWW.BCFP.GOV.json,0,set(),0.0
./shodan-output/WWW.BEA.GOV.json,0,set(),0.0
./shodan-output/WWW.BEAUFORTCOUNTYSC.GOV.json,0,set(),0.0
./shodan-output/WWW.BEAUMONT-CA.GOV.json,0,set(),0.0
./shodan-output/WWW.BEAUMONTCA.GOV.json,0,set(),0.0
./shodan-output/WWW.BEAUMONTTEXAS.GOV.json,0,set(),0.0
./shodan-output/WWW.BEAUXARTS-WA.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/WWW.BEAVERCREEKOHIO.GOV.json,0,set(),0.0
./shodan-output/WWW.BEAVERTONOREGON.GOV.json,0,set(),0.0
./shodan-output/WWW.BEAVERTWP-OH.GOV.json,0,set(),0.0
./shodan-output/WWW.BEBEST.GOV.json,0,set(),0.0
./shodan-output/WWW.BECKEMEYERIL.GOV.json,0,set(),0.0
./shodan-output/WWW.BEDFORDCOUNTYVA.GOV.json,0,set(),0.0
./shodan-output/WWW.BEDFORDHEIGHTS.GOV.json,7,"{'CVE-2012-5671', 'CVE-2017-9798', 'CVE-2014-2972', 'CVE-2016-8612', 'CVE-2014-2957', 'CVE-2013-2070', 'CVE-2018-6789'}",39.8
./shodan-output/WWW.BEDFORDOH.GOV.json,0,set(),0.0
./shodan-output/WWW.BEDFORDVA.GOV.json,0,set(),0.0
./shodan-output/WWW.BEFOODSAFE.GOV.json,0,set(),0.0
./shodan-output/WWW.BELLAIRETX.GOV.json,0,set(),0.0
./shodan-output/WWW.BELLAVISTAAR.GOV.json,0,set(),0.0
./shodan-output/WWW.BELLEISLEFL.GOV.json,0,set(),0.0
./shodan-output/WWW.BELLERIVEACRESMO.GOV.json,0,set(),0.0
./shodan-output/WWW.BELLEVUEWA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.BELMONT.GOV.json,0,set(),0.0
./shodan-output/WWW.BELTONTEXAS.GOV.json,0,set(),0.0
./shodan-output/WWW.BENDOREGON.GOV.json,0,set(),0.0
./shodan-output/WWW.BENEFITS.GOV.json,0,set(),0.0
./shodan-output/WWW.BENSALEMPA.GOV.json,0,set(),0.0
./shodan-output/WWW.BENSONAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.BENTONCOUNTYAR.GOV.json,0,set(),0.0
./shodan-output/WWW.BEOUTSIDEIDAHO.GOV.json,0,set(),0.0
./shodan-output/WWW.BEREADYUTAH.GOV.json,0,set(),0.0
./shodan-output/WWW.BEREAKY.GOV.json,0,set(),0.0
./shodan-output/WWW.BERKELEYCOUNTYSC.GOV.json,0,set(),0.0
./shodan-output/WWW.BERKELEYHEIGHTSTWPNJ.GOV.json,93,"{'CVE-2011-1153', 'CVE-2012-3450', 'CVE-2018-19395', 'CVE-2010-4150', 'CVE-2012-2386', 'CVE-2013-1643', 'CVE-2014-4721', 'CVE-2011-0421', 'CVE-2019-9021', 'CVE-2013-4248', 'CVE-2012-0788', 'CVE-2011-1468', 'CVE-2011-3182', 'CVE-2017-9067', 'CVE-2018-10546', 'CVE-2013-1824', 'CVE-2013-2110', 'CVE-2011-1471', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2011-1092', 'CVE-2011-1469', 'CVE-2018-10545', 'CVE-2012-2688', 'CVE-2014-0238', 'CVE-2018-19520', 'CVE-2011-3268', 'CVE-2019-9023', 'CVE-2012-0057', 'CVE-2011-1467', 'CVE-2010-3709', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2010-2950', 'CVE-2014-2497', 'CVE-2012-0831', 'CVE-2011-1470', 'CVE-2012-2311', 'CVE-2010-3710', 'CVE-2018-10549', 'CVE-2011-0708', 'CVE-2019-9020', 'CVE-2016-7478', 'CVE-2011-1938', 'CVE-2010-4699', 'CVE-2011-1148', 'CVE-2012-2336', 'CVE-2013-4113', 'CVE-2015-8994', 'CVE-2012-2376', 'CVE-2011-2202', 'CVE-2010-3436', 'CVE-2019-9641', 'CVE-2013-6420', 'CVE-2011-3267', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2012-3365', 'CVE-2019-6977', 'CVE-2017-16642', 'CVE-2011-4885', 'CVE-2010-4698', 'CVE-2010-4700', 'CVE-2014-9427', 'CVE-2011-1398', 'CVE-2018-20783', 'CVE-2011-4718', 'CVE-2011-2483', 'CVE-2010-4645', 'CVE-2012-1171', 'CVE-2018-15132', 'CVE-2012-1172', 'CVE-2018-10547', 'CVE-2012-0789', 'CVE-2011-0755', 'CVE-2010-4156', 'CVE-2011-1466', 'CVE-2018-10548', 'CVE-2013-1635', 'CVE-2012-2143', 'CVE-2010-4697', 'CVE-2006-7243', 'CVE-2010-3870', 'CVE-2012-1823', 'CVE-2011-1464', 'CVE-2011-0754', 'CVE-2019-9024', 'CVE-2011-0753', 'CVE-2010-4409', 'CVE-2014-0237', 'CVE-2014-5459', 'CVE-2013-4635', 'CVE-2018-19935'}",520.7
./shodan-output/WWW.BERLINNH.GOV.json,0,set(),0.0
./shodan-output/WWW.BERNCO.GOV.json,0,set(),0.0
./shodan-output/WWW.BERRYVILLEVA.GOV.json,0,set(),0.0
./shodan-output/WWW.BERWYNHEIGHTSMD.GOV.json,0,set(),0.0
./shodan-output/WWW.BETHANYBEACH-DE.GOV.json,0,set(),0.0
